Mark,Model,Generation,Car_type,Restyling,Fuel,Drive,Transmissions,Boost_type,Engine_Location,Country,Engine_volume,Maximum_power,Cylinders,Length,Width,Height,Curb_weight_kg,Clearance,Trunk_volume_max,Consumption_average,Expense_city,Expense_track,Maximum_speed,Speed_to_100,Year,Price
JAC,S2,4,Pickup,Yes,Hybrid,AWD,Dual-clutch,Turbo,Middle,France,3.5,199,3,3528,1784,1556,1273,230,636,4.9,6.6,4.6,198,13.6,2020,3018000
JAC,S2,5,Pickup,No,Petrol,4WD,Dual-clutch,None,Rear,UK,2.6,94,3,3915,1646,1413,2278,140,510,3.5,4.8,3.1,169,12.5,2009,4461000
JAC,S2,2,MPV,Yes,Diesel,4WD,Dual-clutch,Supercharger,Middle,Sweden,3.2,434,6,4238,1814,1559,2038,235,237,11.2,12.8,10.1,148,6.6,2017,14508000
JAC,S2,2,Crossover,No,Diesel,FWD,Automatic,Supercharger,Rear,USA,3.6,105,8,4699,1737,1847,2382,122,533,8.6,10.4,7.0,145,10.8,2018,1904000
JAC,S2,1,Coupe,Yes,Hybrid,4WD,Dual-clutch,Supercharger,Middle,Germany,1.2,472,4,4783,1675,1453,2355,175,508,13.8,18.4,11.3,257,11.9,2021,3562000
JAC,S2,5,Pickup,Yes,Hybrid,4WD,Automatic,Turbo,Middle,UK,2.3,311,3,4607,1649,1672,2481,147,425,7.4,10.4,6.6,158,9.0,2002,5394000
JAC,Sehol,5,Coupe,Yes,Electric,FWD,Manual,Supercharger,Rear,Italy,1.6,221,5,4696,1819,1688,2244,228,525,11.6,16.2,9.9,247,14.1,2003,6154000
JAC,Sehol,2,MPV,No,Petrol,AWD,Manual,Turbo,Middle,Italy,2.5,399,5,4562,1611,1523,1200,163,310,10.4,14.4,9.8,209,5.6,2008,1611000
JAC,Sehol,2,Hatchback,Yes,Hybrid,RWD,Manual,Turbo,Front,France,2.5,163,6,4129,1711,1839,2153,241,297,6.3,7.4,6.0,155,7.2,2018,13707000
JAC,Sehol,2,Hatchback,No,Hybrid,AWD,CVT,Turbo,Middle,Italy,3.0,194,3,4786,1834,1629,2413,145,276,6.4,7.7,5.4,250,14.9,2011,11639000
JAC,Sehol,2,Pickup,No,Diesel,FWD,Manual,Turbo,Rear,Italy,3.6,394,3,3669,1611,1521,994,218,675,9.3,12.9,7.8,165,9.0,2017,11613000
JAC,Sehol,5,Coupe,No,Petrol,FWD,Manual,Supercharger,Rear,France,4.0,150,8,3761,1779,1605,2176,224,414,10.8,15.7,9.8,140,15.0,2019,2564000
JAC,Sehol,2,Sedan,No,Petrol,FWD,CVT,None,Front,South Korea,4.4,495,6,5139,1676,1501,2258,156,534,12.7,15.3,12.0,202,11.8,2005,2379000
JAC,Sehol,4,SUV,No,Electric,FWD,CVT,None,Rear,Italy,1.3,466,4,4939,1656,1740,2367,220,302,14.9,18.5,12.8,140,7.6,2013,10621000
JAC,Sehol,3,Hatchback,No,Petrol,FWD,Manual,None,Front,Italy,3.9,461,4,3943,1670,1622,1011,234,331,7.1,8.0,6.0,305,12.9,2023,7421000
JAC,Sehol,1,SUV,Yes,Petrol,AWD,Dual-clutch,Supercharger,Rear,China,1.9,154,5,4652,1849,1716,2336,198,426,4.6,6.2,3.8,201,7.9,2007,5889000
JAC,Sehol,4,Crossover,Yes,Diesel,FWD,Automatic,Supercharger,Front,USA,1.7,274,5,4619,1806,1437,2175,153,338,5.4,7.6,5.2,221,8.4,2015,4757000
JAC,Sehol,4,Pickup,No,Diesel,4WD,Manual,Turbo,Rear,South Korea,2.8,150,4,4607,1796,1556,2235,227,398,7.7,10.3,6.3,238,11.1,2012,2578000
JAC,Sehol,5,Coupe,No,Diesel,AWD,CVT,Supercharger,Middle,Italy,2.9,275,4,4356,1649,1654,1193,135,585,12.2,13.7,11.4,247,14.4,2007,5551000
JAC,Sehol,3,MPV,No,Diesel,AWD,CVT,Turbo,Middle,USA,3.7,588,5,4734,1768,1612,1672,149,251,9.9,14.1,9.2,291,7.7,2022,3001000
JAC,Sehol,2,Sedan,No,Hybrid,AWD,Automatic,Turbo,Rear,France,1.3,282,12,4862,1630,1468,1996,227,440,5.5,6.3,4.9,282,14.8,2003,8127000
JAC,Sehol,5,Pickup,Yes,Diesel,4WD,CVT,None,Middle,France,4.4,309,12,3682,1807,1543,1354,143,452,7.6,10.0,7.3,303,7.5,2001,13914000
JAC,Sehol,2,SUV,No,Petrol,RWD,Dual-clutch,Supercharger,Front,France,4.6,473,12,5181,1813,1725,1808,160,680,9.6,12.9,8.3,288,14.7,2009,11891000
JAC,Sehol,2,Roadster,Yes,Electric,4WD,Automatic,Turbo,Middle,UK,3.3,404,6,4089,1953,1777,1751,230,501,8.8,12.1,7.2,191,13.3,2001,9467000
JAC,Sehol,4,Roadster,No,Petrol,AWD,Automatic,Turbo,Rear,Sweden,3.2,493,5,4889,1800,1630,2146,191,564,3.4,4.6,3.1,153,4.9,2025,2423000
JAC,Sehol,1,Coupe,No,Diesel,FWD,Automatic,Supercharger,Middle,Italy,2.0,563,8,4147,1953,1592,2033,163,495,3.4,4.8,2.9,251,8.1,2012,5318000
JAC,T6,2,Crossover,No,Diesel,AWD,Dual-clutch,None,Middle,Germany,3.6,108,6,4695,1790,1865,2040,161,355,12.1,16.2,11.0,253,14.8,2002,10684000
JAC,T6,5,MPV,No,Hybrid,AWD,Manual,Turbo,Rear,Germany,3.0,388,12,3943,1806,1666,2080,150,237,11.4,12.9,10.2,214,11.9,2013,3222000
JAC,T6,4,Coupe,Yes,Diesel,FWD,CVT,Turbo,Front,China,4.1,185,8,4538,1799,1855,1279,194,372,4.8,6.5,4.2,314,11.4,2016,7591000
JAC,T6,5,Sedan,Yes,Diesel,AWD,CVT,Turbo,Front,UK,1.8,157,12,4138,1922,1510,2296,193,369,4.1,5.8,3.5,313,9.9,2019,7523000
JAC,T6,1,Pickup,Yes,Petrol,4WD,Manual,Turbo,Rear,Italy,2.3,484,5,4660,1970,1700,1077,196,352,13.9,20.7,13.8,299,10.9,2024,9847000
JAC,T6,2,Crossover,No,Petrol,RWD,Manual,None,Middle,USA,4.5,475,6,3699,1894,1435,1074,186,553,14.1,20.8,14.0,273,4.2,2018,11654000
JAC,T6,3,Hatchback,No,Petrol,AWD,CVT,Supercharger,Rear,UK,2.5,312,12,4351,1882,1743,2472,195,359,3.8,5.1,3.5,254,6.3,2016,8895000
JAC,T6,3,SUV,Yes,Petrol,AWD,Dual-clutch,None,Middle,USA,4.2,296,3,4884,1709,1878,1169,248,603,3.2,3.8,2.8,280,5.5,2012,10563000
JAC,T6,2,SUV,No,Petrol,FWD,Dual-clutch,Turbo,Front,China,3.7,570,3,4967,1964,1628,1238,183,661,7.6,10.9,6.4,278,6.5,2017,13474000
JAC,T6,2,Coupe,Yes,Diesel,FWD,Automatic,Turbo,Front,UK,1.2,387,6,4313,1635,1763,1329,159,614,7.0,7.8,6.7,152,6.2,2009,14449000
JAC,T6,5,MPV,No,Diesel,4WD,Dual-clutch,None,Front,Germany,4.2,583,8,4173,1713,1858,1999,124,340,11.2,13.5,10.0,213,9.7,2008,7397000
JAC,T6,2,Roadster,Yes,Hybrid,AWD,Automatic,None,Rear,Germany,4.7,405,3,4816,1933,1887,1795,249,406,10.7,14.8,8.6,166,13.9,2014,11205000
JAC,T6,3,Sedan,No,Hybrid,FWD,Manual,None,Front,Germany,3.8,556,8,4373,1667,1784,2150,122,360,12.4,17.5,10.3,203,10.6,2020,14752000
JAC,T6,1,Crossover,Yes,Hybrid,AWD,CVT,Turbo,Front,France,2.5,283,3,3929,1817,1843,1308,235,389,9.6,14.0,8.8,297,5.6,2007,13889000
JAC,T6,2,Coupe,Yes,Petrol,AWD,Dual-clutch,Turbo,Middle,Japan,4.5,512,8,4587,1793,1457,1634,169,389,12.0,16.5,10.0,146,6.7,2015,6785000
JAC,T6,5,Pickup,Yes,Diesel,4WD,Manual,Turbo,Middle,UK,1.1,571,8,4321,1776,1880,1972,144,460,11.7,15.3,10.2,147,12.5,2000,9150000
JAC,T6,3,MPV,Yes,Petrol,FWD,Automatic,Supercharger,Rear,USA,2.3,341,6,4379,1915,1733,2257,221,607,7.3,8.9,6.2,208,11.3,2011,1333000
JAC,T6,1,MPV,Yes,Petrol,4WD,Manual,None,Rear,Sweden,2.9,297,3,3708,1909,1713,2441,180,458,5.1,5.8,4.6,159,13.1,2006,11580000
JAC,T6,5,Roadster,Yes,Petrol,4WD,Automatic,Supercharger,Rear,Sweden,2.5,515,4,3900,1699,1813,918,241,403,8.8,10.4,7.9,155,8.3,2004,7129000
JAC,T6,1,MPV,Yes,Electric,FWD,CVT,Supercharger,Rear,UK,2.4,372,4,4902,1669,1769,2086,168,482,9.9,11.7,7.9,298,13.4,2008,12116000
JAC,T8,4,Roadster,Yes,Diesel,4WD,CVT,None,Rear,Germany,1.8,511,4,4632,1900,1433,1151,198,221,7.8,8.8,7.5,200,14.3,2018,1643000
JAC,T8,2,Crossover,Yes,Electric,4WD,CVT,Supercharger,Rear,Germany,3.0,176,6,4497,1713,1669,1224,232,300,10.6,14.2,9.0,185,9.5,2022,3704000
JAC,T8,4,Hatchback,Yes,Petrol,AWD,Manual,Supercharger,Rear,France,2.2,444,8,3722,1827,1441,950,124,559,10.2,15.3,8.7,318,8.9,2001,4991000
JAC,T8,2,Pickup,Yes,Electric,FWD,Manual,Turbo,Rear,Japan,2.6,313,4,4030,1957,1416,2030,188,230,10.1,14.4,8.4,220,11.7,2008,3277000
JAC,T8,4,Roadster,Yes,Diesel,FWD,Manual,Supercharger,Middle,Germany,4.2,111,8,4329,1790,1659,958,242,386,6.9,9.8,6.8,280,13.3,2010,7843000
JAC,T8,1,SUV,No,Hybrid,RWD,CVT,Turbo,Middle,Germany,4.6,360,8,4279,1809,1517,1799,225,280,12.3,14.2,11.7,182,11.8,2012,9495000
JAC,T8,5,SUV,No,Hybrid,AWD,Dual-clutch,Turbo,Rear,South Korea,4.6,295,4,4192,1922,1820,2299,208,639,9.4,13.3,9.2,260,6.5,2001,9832000
JAC,T8,5,Pickup,No,Electric,FWD,CVT,Turbo,Middle,South Korea,2.1,384,8,4767,1669,1857,1248,182,280,7.4,8.4,6.7,223,5.5,2020,9006000
JAC,T8,1,Sedan,Yes,Diesel,FWD,Automatic,None,Front,UK,4.8,534,6,4683,1915,1438,2480,225,420,11.2,16.4,11.1,220,3.9,2021,7609000
JAC,T8,4,Sedan,No,Hybrid,AWD,Dual-clutch,Turbo,Front,USA,2.1,360,5,5007,1693,1410,1582,128,496,7.4,9.6,7.3,317,13.2,2020,3652000
JAC,T8,3,Coupe,Yes,Diesel,FWD,Automatic,Supercharger,Middle,UK,3.4,467,6,4289,1654,1847,1681,241,685,14.6,16.7,14.2,208,13.4,2001,14370000
JAC,T8,3,Coupe,Yes,Electric,RWD,Manual,Supercharger,Rear,Sweden,2.5,318,8,3926,1875,1702,2060,159,255,14.6,16.7,12.1,255,9.3,2015,5386000
JAC,T8,1,SUV,Yes,Petrol,RWD,Automatic,None,Rear,South Korea,4.1,389,6,4942,1726,1687,1588,126,426,11.6,15.9,10.7,245,13.0,2003,9955000
JAC,T8,3,Coupe,Yes,Electric,RWD,Manual,Supercharger,Middle,South Korea,4.4,480,4,4405,1910,1610,2096,206,286,3.5,4.1,3.0,280,8.7,2019,3644000
JAC,T8,2,Roadster,No,Diesel,RWD,Dual-clutch,Supercharger,Rear,Japan,2.4,372,4,4562,1945,1766,1196,143,588,12.3,15.5,12.2,228,6.0,2008,13262000
JAC,T8,1,SUV,Yes,Hybrid,AWD,Manual,Turbo,Middle,France,3.1,408,6,3888,1973,1499,1765,186,235,6.3,7.3,5.2,190,9.7,2015,5702000
JAC,T8,4,MPV,Yes,Petrol,RWD,Manual,None,Front,Germany,1.5,224,5,5005,1815,1579,1492,138,396,3.5,3.9,3.2,298,5.2,2003,3296000
JAC,T8,4,Coupe,Yes,Diesel,4WD,Automatic,Supercharger,Middle,Germany,3.9,482,12,3772,1805,1863,2362,133,517,9.7,11.0,9.0,202,12.4,2016,12670000
JAC,T8,3,Coupe,No,Hybrid,AWD,Dual-clutch,Supercharger,Front,Italy,1.8,84,8,3878,1853,1600,1715,221,447,7.9,11.3,7.4,262,10.3,2017,10439000
JAC,T8,2,MPV,Yes,Petrol,AWD,Manual,None,Front,Germany,3.3,264,3,4506,1662,1562,980,202,586,5.8,8.0,5.0,227,3.9,2014,9657000
JAC,iEV,3,Coupe,Yes,Petrol,FWD,Automatic,Supercharger,Rear,Italy,0,317,0,5194,1973,1833,1374,129,222,0,0.0,0.0,213,3.8,2005,9058000
JAC,iEV,2,Roadster,No,Electric,4WD,Dual-clutch,None,Front,Sweden,0,130,0,3507,1939,1729,1804,144,366,0,0.0,0.0,317,10.5,2008,1979000
JAC,iEV,1,MPV,Yes,Hybrid,RWD,Dual-clutch,None,Rear,Japan,0,101,0,5035,1614,1786,1654,176,494,0,0.0,0.0,301,8.9,2021,7689000
JAC,iEV,5,Coupe,No,Hybrid,RWD,Manual,Turbo,Middle,Italy,0,277,0,4338,1907,1527,1197,228,578,0,0.0,0.0,268,7.9,2011,11789000
JAC,iEV,2,Hatchback,No,Petrol,RWD,Manual,Turbo,Rear,China,0,377,0,3708,1975,1519,2420,122,457,0,0.0,0.0,149,5.4,2021,5385000
JAC,iEV,5,SUV,No,Electric,RWD,Automatic,Supercharger,Rear,Germany,0,107,0,4522,1919,1498,1203,151,261,0,0.0,0.0,233,12.8,2021,1610000
JAC,iEV,3,Crossover,No,Petrol,4WD,Dual-clutch,Turbo,Middle,China,0,441,0,4900,1753,1881,955,234,446,0,0.0,0.0,218,6.9,2011,13566000
JAC,iEV,4,Pickup,Yes,Electric,AWD,CVT,Supercharger,Middle,Sweden,0,301,0,4541,1729,1570,1684,223,524,0,0.0,0.0,283,13.3,2007,10137000
JAC,iEV,3,MPV,Yes,Hybrid,FWD,Dual-clutch,None,Front,Germany,0,138,0,4451,1699,1511,905,221,546,0,0.0,0.0,245,8.3,2020,6839000
JAC,iEV,5,SUV,No,Diesel,4WD,Automatic,Supercharger,Rear,Italy,0,270,0,3930,1930,1456,1628,243,444,0,0.0,0.0,255,10.8,2007,13831000
JAC,iEV,3,Roadster,Yes,Petrol,AWD,CVT,Turbo,Front,UK,0,163,0,4209,1931,1455,2067,136,547,0,0.0,0.0,263,14.8,2001,3921000
JAC,iEV,5,Pickup,No,Diesel,RWD,Automatic,None,Rear,China,0,215,0,4375,1755,1475,1906,134,567,0,0.0,0.0,142,7.5,2011,10066000
JAC,iEV,2,SUV,No,Diesel,RWD,Dual-clutch,None,Middle,China,0,144,0,4949,1837,1510,2304,157,245,0,0.0,0.0,236,14.4,2022,6466000
JAC,iEV,4,Hatchback,Yes,Electric,RWD,Dual-clutch,Supercharger,Middle,South Korea,0,115,0,4117,1974,1575,2482,169,539,0,0.0,0.0,224,9.8,2012,9572000
JAC,iEV,3,Coupe,No,Petrol,4WD,Manual,Supercharger,Middle,China,0,169,0,3802,1888,1687,1432,201,386,0,0.0,0.0,219,11.3,2017,10075000
JAC,iEV,3,Pickup,No,Electric,FWD,Automatic,Turbo,Rear,Japan,0,384,0,4946,1691,1747,1442,135,652,0,0.0,0.0,254,6.0,2011,3330000
JAC,iEV,5,Crossover,No,Diesel,FWD,Dual-clutch,Supercharger,Front,Sweden,0,147,0,4370,1783,1736,1680,249,275,0,0.0,0.0,252,5.3,2021,9304000
JAC,iEV,2,MPV,Yes,Electric,4WD,Manual,Turbo,Rear,Sweden,0,435,0,4195,1607,1760,1340,239,616,0,0.0,0.0,240,7.3,2020,1606000
JAC,iEV,4,Pickup,No,Diesel,RWD,CVT,None,Middle,Sweden,0,336,0,5146,1735,1535,1334,140,608,0,0.0,0.0,142,4.1,2015,9277000
JAC,iEV,5,Crossover,Yes,Electric,4WD,Automatic,None,Front,France,0,195,0,3732,1699,1714,1636,223,314,0,0.0,0.0,239,13.5,2014,7523000
JAC,iEV6E,4,MPV,No,Petrol,4WD,CVT,None,Middle,Japan,0,281,0,4138,1810,1553,1103,237,535,0,0.0,0.0,150,3.9,2020,11283000
JAC,iEV6E,4,Sedan,No,Petrol,AWD,Dual-clutch,Turbo,Front,USA,0,114,0,3714,1687,1466,1667,171,356,0,0.0,0.0,282,13.9,2000,12155000
JAC,iEV6E,5,Coupe,No,Electric,FWD,Dual-clutch,Turbo,Front,Japan,0,420,0,4445,1783,1680,1907,224,272,0,0.0,0.0,191,15.0,2013,14089000
JAC,iEV6E,3,Crossover,No,Hybrid,4WD,Manual,None,Front,France,0,118,0,4985,1679,1725,2450,240,492,0,0.0,0.0,243,5.3,2013,14346000
JAC,iEV6E,2,Roadster,Yes,Electric,AWD,CVT,None,Middle,Japan,0,353,0,3943,1974,1812,2245,155,645,0,0.0,0.0,154,7.4,2000,10434000
JAC,iEV6E,2,Hatchback,No,Hybrid,AWD,Automatic,Turbo,Front,France,0,312,0,4547,1610,1457,1396,168,252,0,0.0,0.0,185,5.0,2018,14923000
JAC,iEV6E,3,MPV,Yes,Diesel,AWD,Dual-clutch,Supercharger,Rear,Italy,0,133,0,4597,1861,1883,1876,123,475,0,0.0,0.0,278,14.9,2022,8747000
JAC,iEV6E,2,SUV,Yes,Hybrid,AWD,Manual,Supercharger,Rear,Sweden,0,343,0,4868,1856,1629,1310,130,541,0,0.0,0.0,195,11.5,2019,13127000
JAC,iEV6E,1,Roadster,Yes,Hybrid,FWD,Manual,None,Front,UK,0,121,0,3857,1668,1498,1387,181,309,0,0.0,0.0,175,9.9,2014,7355000
JAC,iEV6E,1,SUV,No,Hybrid,AWD,Dual-clutch,Supercharger,Middle,USA,0,416,0,4402,1696,1651,1932,134,416,0,0.0,0.0,315,13.1,2007,10472000
JAC,iEV6E,2,Pickup,Yes,Hybrid,FWD,CVT,None,Front,China,0,169,0,3694,1788,1677,2208,197,289,0,0.0,0.0,221,14.8,2021,8167000
JAC,iEV6E,4,Hatchback,Yes,Diesel,FWD,Manual,Supercharger,Front,UK,0,376,0,3602,1881,1478,1383,166,388,0,0.0,0.0,170,10.7,2013,11681000
JAC,iEV6E,4,Coupe,Yes,Diesel,AWD,Manual,Turbo,Front,China,0,201,0,4693,1673,1783,2163,130,302,0,0.0,0.0,174,12.2,2021,986000
JAC,iEV6E,5,Sedan,Yes,Diesel,RWD,Dual-clutch,Supercharger,Middle,UK,0,183,0,5014,1896,1891,1848,203,446,0,0.0,0.0,154,8.6,2017,3479000
JAC,iEV6E,2,Pickup,Yes,Diesel,FWD,Manual,None,Rear,Germany,0,118,0,5010,1988,1473,1796,144,398,0,0.0,0.0,146,13.2,2020,1663000
JAC,iEV6E,1,Sedan,No,Electric,AWD,Dual-clutch,Turbo,Front,France,0,422,0,5007,1959,1821,977,158,670,0,0.0,0.0,170,6.4,2010,11970000
JAC,iEV6E,4,Sedan,Yes,Hybrid,AWD,Automatic,Supercharger,Rear,South Korea,0,440,0,4932,1921,1508,1875,131,226,0,0.0,0.0,218,11.8,2025,13561000
JAC,iEV6E,5,MPV,Yes,Petrol,AWD,Automatic,Turbo,Middle,China,0,412,0,4729,1769,1573,1521,158,633,0,0.0,0.0,287,8.2,2002,13592000
JAC,iEV6E,1,Roadster,No,Petrol,FWD,Manual,Supercharger,Middle,Italy,0,303,0,4547,1796,1778,1170,125,233,0,0.0,0.0,261,14.7,2008,12130000
JAC,iEV6E,2,Sedan,Yes,Electric,FWD,Manual,Supercharger,Rear,Italy,0,157,0,3855,1710,1443,1774,163,283,0,0.0,0.0,242,12.5,2021,2338000
JAC,iEV7S,1,Coupe,No,Petrol,FWD,Manual,None,Rear,Japan,0,276,0,3753,1676,1680,949,198,621,0,0.0,0.0,164,6.7,2002,4406000
JAC,iEV7S,5,SUV,No,Petrol,AWD,Automatic,Turbo,Middle,Sweden,0,220,0,4927,1761,1738,1518,190,472,0,0.0,0.0,305,9.8,2017,6123000
JAC,iEV7S,4,MPV,No,Petrol,4WD,CVT,Supercharger,Front,Germany,0,267,0,5142,1932,1700,1897,155,406,0,0.0,0.0,147,5.5,2007,12050000
JAC,iEV7S,5,Pickup,Yes,Electric,RWD,Manual,Turbo,Rear,Sweden,0,127,0,4095,1676,1412,1113,148,223,0,0.0,0.0,265,7.7,2013,14853000
JAC,iEV7S,5,Hatchback,No,Electric,4WD,Manual,Supercharger,Middle,UK,0,282,0,3851,1993,1485,1750,181,642,0,0.0,0.0,270,15.0,2000,13107000
JAC,iEV7S,3,Pickup,Yes,Petrol,4WD,Automatic,Turbo,Middle,South Korea,0,325,0,4615,1645,1567,1270,231,626,0,0.0,0.0,207,3.6,2011,9586000
JAC,iEV7S,1,Pickup,No,Hybrid,RWD,Manual,Turbo,Front,Italy,0,342,0,4037,1691,1452,2176,169,641,0,0.0,0.0,156,11.6,2015,5217000
JAC,iEV7S,1,Hatchback,No,Hybrid,RWD,Automatic,None,Middle,Italy,0,381,0,3559,1786,1475,2144,174,396,0,0.0,0.0,191,5.0,2014,5855000
JAC,iEV7S,5,Pickup,Yes,Electric,FWD,Dual-clutch,Turbo,Rear,China,0,419,0,4788,1870,1486,1530,192,607,0,0.0,0.0,302,9.3,2025,1038000
JAC,iEV7S,4,Roadster,No,Diesel,AWD,Automatic,Turbo,Rear,UK,0,346,0,4338,1605,1669,998,238,354,0,0.0,0.0,212,7.1,2013,3217000
JAC,iEV7S,4,SUV,Yes,Hybrid,4WD,Dual-clutch,Supercharger,Rear,Germany,0,242,0,5079,1956,1817,2483,210,504,0,0.0,0.0,238,5.8,2007,4677000
JAC,iEV7S,5,Crossover,No,Petrol,FWD,Manual,Turbo,Front,Italy,0,140,0,4618,1794,1603,1902,159,434,0,0.0,0.0,209,9.3,2018,10232000
JAC,iEV7S,1,Pickup,No,Hybrid,FWD,Dual-clutch,Supercharger,Middle,France,0,197,0,4855,1900,1561,1588,184,610,0,0.0,0.0,312,11.5,2017,4888000
JAC,iEV7S,4,SUV,No,Hybrid,FWD,CVT,None,Rear,Japan,0,157,0,4318,1761,1687,984,173,309,0,0.0,0.0,299,13.6,2004,10718000
JAC,iEV7S,5,MPV,No,Diesel,FWD,CVT,None,Front,USA,0,105,0,3841,1727,1813,2155,158,327,0,0.0,0.0,149,6.5,2006,3902000
JAC,iEV7S,2,Crossover,Yes,Electric,FWD,Automatic,Supercharger,Middle,Germany,0,403,0,4493,1864,1433,1693,165,361,0,0.0,0.0,196,4.0,2018,3074000
JAC,iEV7S,1,Crossover,No,Electric,FWD,Dual-clutch,Turbo,Front,Sweden,0,434,0,3796,1754,1899,992,147,390,0,0.0,0.0,271,3.7,2006,11655000
JAC,iEV7S,3,Sedan,Yes,Hybrid,AWD,Automatic,Turbo,Rear,France,0,169,0,3957,1901,1850,2247,224,458,0,0.0,0.0,218,14.5,2024,2474000
JAC,iEV7S,1,Hatchback,No,Diesel,RWD,Manual,Supercharger,Middle,France,0,352,0,3504,1807,1497,2300,191,215,0,0.0,0.0,221,9.0,2019,11070000
JAC,iEV7S,3,Coupe,Yes,Petrol,FWD,Manual,Turbo,Rear,USA,0,326,0,5043,1841,1621,2460,217,613,0,0.0,0.0,210,6.6,2025,12059000
Jeep,Cherokee,4,Crossover,Yes,Petrol,AWD,Automatic,None,Front,China,1.3,99,3,5116,1916,1531,1772,208,541,10.3,14.6,9.9,312,14.4,2024,3199000
Jeep,Cherokee,1,Roadster,No,Hybrid,AWD,Manual,Turbo,Rear,France,3.8,186,5,4732,1637,1720,1372,124,461,13.9,20.5,12.9,168,10.0,2008,13642000
Jeep,Cherokee,4,Sedan,No,Diesel,4WD,Automatic,Supercharger,Front,USA,4.2,245,5,4664,1718,1436,1456,186,578,11.5,17.2,11.3,151,5.9,2025,3268000
Jeep,Cherokee,2,Pickup,Yes,Hybrid,RWD,Manual,Supercharger,Middle,Germany,3.6,397,8,4473,1687,1755,2317,165,697,12.9,18.0,11.2,185,13.3,2002,9256000
Jeep,Cherokee,3,Roadster,No,Electric,RWD,Dual-clutch,Turbo,Front,China,1.9,294,4,4784,1853,1898,2341,145,432,10.9,14.1,10.5,242,14.3,2022,6176000
Jeep,Cherokee,5,Roadster,Yes,Hybrid,AWD,Automatic,None,Middle,France,2.4,179,8,3735,1984,1879,1796,123,209,14.8,16.9,14.2,159,9.4,2013,11165000
Jeep,Cherokee,5,Hatchback,No,Hybrid,AWD,Dual-clutch,Turbo,Rear,China,1.0,180,6,3760,1610,1852,1744,127,391,6.7,8.7,6.1,318,13.7,2006,8578000
Jeep,Cherokee,1,Coupe,Yes,Electric,4WD,Dual-clutch,Turbo,Middle,Japan,3.9,227,6,4040,1883,1858,2402,233,521,7.9,11.2,6.3,311,4.6,2006,4746000
Jeep,Cherokee,1,Crossover,Yes,Electric,FWD,CVT,None,Rear,Japan,2.3,566,3,4471,1853,1620,1570,203,652,14.7,18.9,13.2,243,12.7,2022,7818000
Jeep,Cherokee,4,MPV,No,Petrol,RWD,Dual-clutch,None,Rear,China,2.9,267,12,4164,1652,1817,1828,180,253,10.4,14.3,10.3,186,14.4,2021,13963000
Jeep,Cherokee,1,Pickup,Yes,Petrol,FWD,CVT,None,Middle,South Korea,2.2,322,6,3724,1606,1858,1315,229,585,6.5,9.5,5.3,163,8.1,2006,11342000
Jeep,Cherokee,1,Sedan,No,Diesel,AWD,CVT,Turbo,Front,China,3.0,384,4,5007,1951,1569,1328,246,627,12.2,15.2,11.9,301,14.3,2023,1139000
Jeep,Cherokee,2,Crossover,Yes,Petrol,RWD,Manual,Supercharger,Front,China,3.3,289,5,4499,1667,1580,1405,237,675,10.6,14.5,10.1,252,12.0,2025,4003000
Jeep,Cherokee,1,Coupe,Yes,Hybrid,FWD,Dual-clutch,Supercharger,Middle,Sweden,4.3,436,5,5088,1695,1480,1831,153,659,9.2,10.1,8.3,143,12.0,2003,2986000
Jeep,Cherokee,2,Hatchback,No,Diesel,RWD,Automatic,Turbo,Middle,UK,3.9,288,12,4116,1827,1889,1921,210,662,6.6,9.6,6.6,262,14.2,2004,3270000
Jeep,Cherokee,3,Hatchback,Yes,Electric,AWD,Automatic,Supercharger,Rear,Japan,1.8,577,5,3877,1650,1644,2455,156,391,11.6,16.8,11.2,146,10.0,2002,13068000
Jeep,Cherokee,4,Roadster,No,Diesel,RWD,CVT,None,Rear,South Korea,4.2,443,8,4176,1949,1729,1605,220,639,12.3,16.9,10.3,213,13.3,2023,5606000
Jeep,Cherokee,1,Sedan,No,Electric,AWD,CVT,Supercharger,Rear,Italy,4.1,490,8,4280,1921,1743,947,222,253,5.6,7.1,4.7,268,9.5,2008,4316000
Jeep,Cherokee,3,Sedan,Yes,Petrol,FWD,Automatic,Turbo,Middle,Japan,1.5,267,3,4468,1687,1598,1600,185,227,4.5,5.6,4.5,281,7.4,2014,11633000
Jeep,Cherokee,5,SUV,Yes,Petrol,FWD,Automatic,None,Front,South Korea,4.9,171,6,4328,1989,1853,1887,203,480,10.2,12.6,9.4,210,10.4,2020,7065000
Jeep,Commander,2,MPV,No,Diesel,AWD,Automatic,Turbo,Middle,South Korea,2.6,492,6,4354,1973,1613,2261,202,352,9.8,12.3,8.8,167,13.9,2015,12870000
Jeep,Commander,5,Coupe,No,Petrol,RWD,CVT,None,Rear,Germany,2.9,223,5,5041,1992,1468,1283,173,444,14.7,21.1,12.3,310,11.0,2008,12209000
Jeep,Commander,2,Sedan,No,Hybrid,4WD,Dual-clutch,Turbo,Rear,Italy,2.3,280,12,4678,1694,1593,1414,125,463,9.3,13.7,8.8,247,12.1,2021,13469000
Jeep,Commander,3,Pickup,No,Petrol,4WD,Manual,Turbo,Front,UK,3.9,451,12,5103,1856,1568,1812,182,556,8.6,11.4,8.2,188,14.1,2012,14159000
